LotArea,Neighborhood,BedroomAbvGr,Neighborhood_encoded,SalePrice
9743,A,1,1,820725.0
7437,F,2,6,176740.0
7757,F,1,6,179140.0
4881,A,1,1,456075.0
11724,C,5,3,686200.0
6526,D,2,4,317040.0
3474,A,6,1,425550.0
9371,A,4,1,837825.0
13961,C,3,3,778050.0
13208,F,2,6,292160.0
14023,A,3,1,1171725.0
14178,F,3,6,315560.0
3595,C,4,3,269750.0
12275,F,5,6,285500.0
6565,A,5,1,642375.0
3863,B,2,2,315780.0
10226,E,5,5,366780.0
10542,B,5,2,752520.0
6962,A,4,1,657150.0
1032,F,5,6,60640.0
1572,D,2,4,118880.0
12148,D,1,4,533920.0
2707,B,4,2,270420.0
13946,E,5,5,478380.0
12592,F,5,6,291840.0
13103,B,2,2,870180.0
1686,D,6,4,155440.0
11784,B,5,2,827040.0
5176,A,2,1,493200.0
14799,D,1,4,639960.0
14946,A,3,1,1240950.0
11692,A,2,1,981900.0
5654,F,1,6,137080.0
8548,C,1,3,487400.0
4104,D,2,4,220160.0
14442,D,2,4,633680.0
5783,B,3,2,442980.0
12848,E,4,5,439440.0
1441,D,5,4,137640.0
3676,F,2,6,101520.0
811,B,2,2,132660.0
5656,A,1,1,514200.0
12105,B,1,2,798300.0
11124,A,3,1,954300.0
8392,C,6,3,529600.0
6028,E,4,5,234840.0
8640,D,4,4,417600.0
3225,A,3,1,361875.0
10713,C,5,3,635650.0
7137,B,5,2,548220.0
6038,F,6,6,164760.0
10363,C,6,3,628150.0
8041,A,4,1,738075.0
9608,A,6,1,885600.0
7849,E,2,5,277470.0
2036,C,6,3,211800.0
9160,B,2,2,633600.0
1604,D,1,4,112160.0
8221,A,1,1,706575.0
11358,A,1,1,941850.0
7286,D,6,4,379440.0
751,C,6,3,147550.0
14330,A,2,1,1179750.0
12139,B,3,2,824340.0
9230,B,2,2,637800.0
7738,E,1,5,268140.0
6411,C,5,3,420550.0
3996,C,1,3,259800.0
2923,F,5,6,98460.0
10340,F,5,6,246800.0
11868,E,5,5,416040.0
8288,E,6,5,314640.0
10086,D,6,4,491440.0
1580,E,5,5,107400.0
12245,F,1,6,268900.0
4752,E,1,5,178560.0
3801,E,3,5,162030.0
13575,B,5,2,934500.0
2059,B,2,2,207540.0
2749,A,4,1,341175.0
11457,A,4,1,994275.0
11324,B,4,2,787440.0
6782,F,2,6,163640.0
953,D,6,4,126120.0
14191,A,1,1,1154325.0
3267,B,5,2,316020.0
1392,A,6,1,269400.0
4200,C,6,3,320000.0
5036,C,5,3,351800.0
1972,A,4,1,282900.0
2100,C,3,3,185000.0
9389,F,4,6,223780.0
11152,A,1,1,926400.0
7670,A,6,1,740250.0
8390,D,5,4,415600.0
13017,A,1,1,1066275.0
6357,E,5,5,250710.0
4521,B,1,2,343260.0
3009,C,5,3,250450.0
727,C,5,3,136350.0
11139,C,4,3,646950.0
737,C,4,3,126850.0
12609,D,4,4,576360.0
14953,E,2,5,490590.0
9492,B,4,2,677520.0
5611,F,3,6,144220.0
11896,D,2,4,531840.0
7763,D,5,4,390520.0
3039,A,6,1,392925.0
6729,C,5,3,436450.0
3994,F,4,6,115880.0
4834,E,4,5,199020.0
11817,D,5,4,552680.0
9113,B,6,2,678780.0
9010,B,6,2,672600.0
9893,A,6,1,906975.0
12003,B,1,2,792180.0
5037,F,2,6,128740.0
756,E,1,5,58680.0
11829,C,5,3,691450.0
11631,D,6,4,553240.0
9232,A,1,1,782400.0
10434,D,6,4,505360.0
2353,E,6,5,136590.0
11240,F,6,6,268800.0
8229,C,5,3,511450.0
12226,B,3,2,829560.0
13553,C,4,3,767650.0
3244,E,1,5,133320.0
13181,B,1,2,862860.0
4138,B,2,2,332280.0
2793,C,6,3,249650.0
12171,D,3,4,550840.0
4968,D,1,4,246720.0
10967,B,5,2,778020.0
11937,F,4,6,274740.0
11874,D,2,4,530960.0
1213,D,1,4,96520.0
2926,D,4,4,189040.0
4330,C,6,3,326500.0
12120,A,4,1,1044000.0
1278,A,2,1,200850.0
547,A,5,1,191025.0
6272,E,2,5,230160.0
8714,E,4,5,315420.0
792,A,6,1,224400.0
12158,B,5,2,849480.0
1444,D,2,4,113760.0
4376,D,1,4,223040.0
12854,B,3,2,867240.0
10788,C,3,3,619400.0
2765,A,5,1,357375.0
5571,C,4,3,368550.0
5836,E,6,5,241080.0
14527,C,1,3,786350.0
9964,B,5,2,717840.0
7354,F,3,6,179080.0
13605,D,6,4,632200.0
2388,E,3,5,119640.0
7265,F,5,6,185300.0
3996,E,5,5,179880.0
12060,D,1,4,530400.0
1307,A,1,1,188025.0
11023,F,3,6,252460.0
5367,D,2,4,270680.0
6221,D,6,4,336840.0
1290,E,4,5,92700.0
12866,D,3,4,578640.0
6708,F,5,6,174160.0
6362,F,4,6,163240.0
9014,A,2,1,781050.0
4278,D,2,4,227120.0
11619,B,5,2,817140.0
9057,B,2,2,627420.0
11568,C,6,3,688400.0
9000,D,3,4,424000.0
14160,A,5,1,1212000.0
5833,C,5,3,391650.0
10497,F,2,6,237940.0
11641,B,1,2,770460.0
6489,F,2,6,157780.0
832,C,4,3,131600.0
8795,E,5,5,323850.0
10701,B,1,2,714060.0
4416,D,2,4,232640.0
9271,F,4,6,221420.0
5262,A,4,1,529650.0
2661,F,5,6,93220.0
6646,C,2,3,402300.0
3986,D,2,4,215440.0
10039,E,3,5,349170.0
14683,B,2,2,964980.0
14396,C,6,3,829800.0
12483,E,2,5,416490.0
7583,D,3,4,367320.0
6355,A,4,1,611625.0
10515,A,4,1,923625.0
12210,D,2,4,544400.0
9843,E,1,5,331290.0
13656,D,1,4,594240.0
4245,B,3,2,350700.0
1693,F,4,6,69860.0
3894,C,6,3,304700.0
11524,D,1,4,508960.0
4694,B,5,2,401640.0
5027,C,2,3,321350.0
9719,D,5,4,468760.0
10250,F,5,6,245000.0
7369,B,4,2,550140.0
7503,B,5,2,570180.0
11746,C,6,3,697300.0
10787,A,1,1,899025.0
4109,D,3,4,228360.0
8952,A,5,1,821400.0
9421,C,1,3,531050.0
13774,F,1,6,299480.0
14147,F,5,6,322940.0
13531,D,2,4,597240.0
1231,D,5,4,129240.0
9330,B,1,2,631800.0
5436,E,2,5,205080.0
4595,E,4,5,191850.0
3824,B,3,2,325440.0
4691,B,1,2,353460.0
6082,A,3,1,576150.0
3082,E,3,5,140460.0
13615,C,4,3,770750.0
8536,F,6,6,214720.0
3187,B,6,2,323220.0
13173,A,6,1,1152975.0
11745,D,1,4,517800.0
13032,D,1,4,569280.0
5942,B,2,2,440520.0
1480,B,2,2,172800.0
8888,F,6,6,221760.0
5276,A,1,1,485700.0
11399,D,6,4,543960.0
4969,F,2,6,127380.0
1312,B,2,2,162720.0
12978,B,2,2,862680.0
11083,A,4,1,966225.0
3496,B,3,2,305760.0
6101,D,5,4,324040.0
13856,C,3,3,772800.0
11362,B,5,2,801720.0
11607,D,1,4,512280.0
10027,A,2,1,857025.0
6271,D,5,4,330840.0
11888,F,4,6,273760.0
9775,D,2,4,447000.0
776,C,5,3,138800.0
10658,D,4,4,498320.0
7650,A,4,1,708750.0
10195,C,2,3,579750.0
2607,F,2,6,80140.0
4887,D,3,4,259480.0
14187,D,1,4,615480.0
1854,E,1,5,91620.0
13217,A,2,1,1096275.0
11077,A,5,1,980775.0
6179,D,6,4,335160.0
10773,F,3,6,247460.0
12438,C,2,3,691900.0
14187,D,1,4,615480.0
14547,E,6,5,502410.0
7868,F,4,6,193360.0
12357,E,4,5,424710.0
8688,F,2,6,201760.0
5096,E,6,5,218880.0
7277,E,3,5,266310.0
2376,C,3,3,198800.0
5645,B,5,2,458700.0
4226,C,2,3,281300.0
3213,C,3,3,240650.0
14834,A,3,1,1232550.0
6192,A,2,1,569400.0
7834,B,1,2,542040.0
5289,D,3,4,275560.0
4046,D,4,4,233840.0
8560,E,3,5,304800.0
7775,F,6,6,199500.0
13148,F,6,6,306960.0
4365,B,6,2,393900.0
540,F,5,6,50800.0
4517,D,1,4,228680.0
10828,A,3,1,932100.0
14610,D,4,4,656400.0
911,F,4,6,54220.0
4728,A,6,1,519600.0
6942,A,5,1,670650.0
10709,C,4,3,625450.0
12313,B,3,2,834780.0
7889,F,3,6,189780.0
10660,D,6,4,514400.0
3628,A,3,1,392100.0
3364,D,6,4,222560.0
9475,D,4,4,451000.0
10471,C,2,3,593550.0
4175,A,2,1,418125.0
7679,D,1,4,355160.0
4823,F,4,6,132460.0
2796,E,5,5,143880.0
9502,B,3,2,666120.0
2698,D,5,4,187920.0
10119,A,3,1,878925.0
10832,A,2,1,917400.0
6928,C,6,3,456400.0
1878,E,4,5,110340.0
6461,A,3,1,604575.0
12040,B,2,2,806400.0
6813,B,5,2,528780.0
11840,E,6,5,421200.0
13954,B,3,2,933240.0
6308,F,2,6,154160.0
7318,B,2,2,523080.0
2046,A,3,1,273450.0
14080,D,4,4,635200.0
14265,E,3,5,475950.0
2725,A,6,1,369375.0
6220,A,3,1,586500.0
10023,E,3,5,348690.0
10544,C,3,3,607200.0
7304,E,6,5,285120.0
9797,D,6,4,479880.0
14032,F,1,6,304640.0
1100,C,4,3,145000.0
7076,E,5,5,272280.0
1131,F,4,6,58620.0
9934,C,5,3,596700.0
8071,E,3,5,290130.0
10073,E,1,5,338190.0
7180,A,4,1,673500.0
10297,F,4,6,241940.0
6109,D,1,4,292360.0
10371,B,3,2,718260.0
9030,D,4,4,433200.0
14851,B,2,2,975060.0
2080,A,3,1,276000.0
5417,A,6,1,571275.0
3819,D,6,4,240760.0
6994,D,4,4,351760.0
11870,F,5,6,277400.0
1257,B,2,2,159420.0
11042,C,1,3,612100.0
3933,C,5,3,296650.0
7753,A,5,1,731475.0
14538,A,4,1,1225350.0
9829,D,1,4,441160.0
12144,A,1,1,1000800.0
8108,D,5,4,404320.0
12557,E,1,5,412710.0
14129,A,6,1,1224675.0
2637,F,3,6,84740.0
6343,B,3,2,476580.0
10576,A,4,1,928200.0
8818,D,3,4,416720.0
6167,F,5,6,163340.0
8267,B,6,2,628020.0
14378,E,1,5,467340.0
1399,B,3,2,179940.0
10987,C,1,3,609350.0
10066,B,1,2,675960.0
8600,F,5,6,212000.0
3403,E,3,5,150090.0
8313,B,2,2,582780.0
6125,A,4,1,594375.0
3256,D,4,4,202240.0
976,B,5,2,178560.0
13236,F,6,6,308720.0
13082,B,1,2,856920.0
14843,C,3,3,822150.0
3128,C,3,3,236400.0
9419,E,6,5,348570.0
8463,C,3,3,503150.0
11400,D,6,4,544000.0
10165,D,5,4,486600.0
11914,C,1,3,655700.0
10037,B,4,2,710220.0
9588,E,4,5,341640.0
7161,F,2,6,171220.0
11270,D,4,4,522800.0
2870,A,1,1,305250.0
3020,A,4,1,361500.0
7482,E,5,5,284460.0
11548,A,2,1,971100.0
9550,D,4,4,454000.0
1281,F,4,6,61620.0
3242,E,5,5,157260.0
8349,B,2,2,584940.0
1543,E,4,5,100290.0
13640,E,3,5,457200.0
7914,F,6,6,202280.0
1641,C,5,3,182050.0
3585,D,4,4,215400.0
10964,C,5,3,648200.0
9682,C,3,3,564100.0
3534,B,4,2,320040.0
11469,B,2,2,772140.0
7445,C,2,3,442250.0
12288,A,1,1,1011600.0
8550,B,3,2,609000.0
12135,C,4,3,696750.0
1246,E,4,5,91380.0
6377,E,1,5,227310.0
5725,D,1,4,277000.0
7289,F,6,6,189780.0
11346,A,5,1,1000950.0
13280,B,1,2,868800.0
11858,E,5,5,415740.0
1890,A,5,1,291750.0
12954,D,5,4,598160.0
7265,A,1,1,634875.0
5978,C,3,3,378900.0
7727,F,6,6,198540.0
4292,D,1,4,219680.0
1324,B,3,2,175440.0
9740,D,1,4,437600.0
9935,D,2,4,453400.0
11358,F,1,6,251160.0
10722,D,4,4,500880.0
1698,B,2,2,185880.0
1777,F,4,6,71540.0
1926,F,6,6,82520.0
1756,B,4,2,213360.0
1225,D,3,4,113000.0
5822,F,4,6,152440.0
6086,B,5,2,485160.0
4341,C,2,3,287050.0
4783,C,1,3,299150.0
4693,E,4,5,194790.0
2464,D,6,4,186560.0
10627,F,5,6,252540.0
4142,B,4,2,356520.0
9385,B,4,2,671100.0
4468,C,3,3,303400.0
1521,F,3,6,62420.0
12160,E,2,5,406800.0
13260,A,3,1,1114500.0
5391,A,1,1,494325.0
12724,A,5,1,1104300.0
3422,F,4,6,104440.0
11431,C,4,3,661550.0
14506,A,4,1,1222950.0
6847,D,2,4,329880.0
9311,A,4,1,833325.0
8806,D,5,4,432240.0
8428,D,6,4,425120.0
13090,B,5,2,905400.0
4158,E,6,5,190740.0
2870,B,1,2,244200.0
732,C,3,3,116600.0
8900,E,3,5,315000.0
3931,D,4,4,229240.0
10553,E,6,5,382590.0
12674,D,5,4,586960.0
6885,D,3,4,339400.0
8239,C,4,3,501950.0
9850,F,3,6,229000.0
3524,F,5,6,110480.0
4751,C,2,3,307550.0
13666,C,2,3,753300.0
4729,F,1,6,118580.0
3843,C,2,3,262150.0
14502,E,6,5,501060.0
14862,B,2,2,975720.0
2898,F,5,6,97960.0
1527,E,4,5,99810.0
2504,B,6,2,282240.0
7991,C,3,3,479550.0
14060,D,2,4,618400.0
4415,A,6,1,496125.0
8409,E,5,5,312270.0
2113,E,1,5,99390.0
3615,B,6,2,348900.0
13571,D,6,4,630840.0
11217,A,6,1,1006275.0
11168,D,3,4,510720.0
5776,E,5,5,233280.0
12907,C,1,3,705350.0
13301,E,5,5,459030.0
2080,F,1,6,65600.0
9506,C,3,3,555300.0
11378,D,6,4,543120.0
2093,B,5,2,245580.0
14276,D,6,4,659040.0
13514,D,5,4,620560.0
12729,F,1,6,278580.0
9189,C,2,3,529450.0
587,F,1,6,35740.0
11653,E,6,5,415590.0
12693,A,6,1,1116975.0
1942,D,3,4,141680.0
5989,D,5,4,319560.0
2353,F,3,6,79060.0
10350,A,4,1,911250.0
11633,C,6,3,691650.0
4402,C,2,3,290100.0
9939,C,3,3,576950.0
1994,D,2,4,135760.0
13112,C,3,3,735600.0
11432,E,4,5,396960.0
11165,E,6,5,400950.0
12131,C,4,3,696550.0
7117,E,3,5,261510.0
7381,B,4,2,550860.0
3804,B,1,2,300240.0
9629,F,1,6,216580.0
11727,D,5,4,549080.0
13198,A,1,1,1079850.0
8558,D,5,4,422320.0
1891,F,2,6,65820.0
7945,B,5,2,596700.0
3848,F,6,6,120960.0
1075,C,5,3,153750.0
12265,F,4,6,281300.0
14296,C,3,3,794800.0
14693,B,2,2,965580.0
1263,C,3,3,143150.0
13441,D,5,4,617640.0
5188,B,2,2,395280.0
1591,E,1,5,83730.0
14029,A,4,1,1187175.0
5091,E,3,5,200730.0
11810,F,2,6,264200.0
6205,C,4,3,400250.0
11025,C,2,3,621250.0
4110,F,1,6,106200.0
12896,D,5,4,595840.0
12244,E,2,5,409320.0
2910,C,5,3,245500.0
8000,B,5,2,600000.0
7005,B,6,2,552300.0
13337,A,4,1,1135275.0
11660,A,5,1,1024500.0
4148,B,6,2,380880.0
5412,C,4,3,360600.0
13114,D,3,4,588560.0
6973,E,5,5,269190.0
2897,C,2,3,214850.0
7492,C,1,3,434600.0
10095,C,1,3,564750.0
4371,E,2,5,173130.0
5181,E,5,5,215430.0
2213,F,2,6,72260.0
11173,A,1,1,927975.0
14763,F,5,6,335260.0
2337,E,1,5,106110.0
11211,A,4,1,975825.0
7931,B,4,2,583860.0
2261,A,4,1,304575.0
11491,A,5,1,1011825.0
6966,C,4,3,438300.0
14008,A,4,1,1185600.0
9628,E,5,5,348840.0
11775,D,1,4,519000.0
14168,D,1,4,614720.0
3926,D,2,4,213040.0
3825,B,4,2,337500.0
5556,B,2,2,417360.0
4666,C,1,3,293300.0
10447,B,3,2,722820.0
782,C,4,3,129100.0
1826,A,6,1,301950.0
6721,A,5,1,654075.0
11267,F,5,6,265340.0
11796,F,1,6,259920.0
13369,B,3,2,898140.0
10187,B,1,2,683220.0
9832,F,1,6,220640.0
4369,A,2,1,432675.0
1560,C,3,3,158000.0
3218,F,2,6,92360.0
5092,A,3,1,501900.0
14419,E,5,5,492570.0
4873,D,4,4,266920.0
9009,B,6,2,672540.0
3465,E,6,5,169950.0
7646,B,5,2,578760.0
6041,E,1,5,217230.0
10911,D,6,4,524440.0
6174,E,5,5,245220.0
4820,A,5,1,511500.0
5404,E,4,5,216120.0
3340,B,5,2,320400.0
13686,F,1,6,297720.0
13501,A,1,1,1102575.0
1565,F,1,6,55300.0
2917,F,6,6,102340.0
12604,B,1,2,828240.0
12705,C,5,3,735250.0
7299,B,3,2,533940.0
6913,E,1,5,243390.0
7766,A,6,1,747450.0
3270,A,1,1,335250.0
11377,A,4,1,988275.0
2920,A,2,1,324000.0
6404,D,4,4,328160.0
7756,A,5,1,731700.0
13675,C,5,3,783750.0
6858,A,6,1,679350.0
1997,C,2,3,169850.0
3056,B,2,2,267360.0
9826,A,4,1,871950.0
6735,E,1,5,238050.0
5977,F,1,6,143540.0
5008,E,4,5,204240.0
2808,C,4,3,230400.0
11734,E,5,5,412020.0
8391,D,3,4,399640.0
5731,C,6,3,396550.0
2021,D,1,4,128840.0
2718,A,2,1,308850.0
3483,B,1,2,280980.0
2642,A,3,1,318150.0
2857,E,6,5,151710.0
10578,A,4,1,928350.0
3427,A,5,1,407025.0
2175,D,3,4,151000.0
2862,D,3,4,178480.0
9206,A,4,1,825450.0
6345,A,2,1,580875.0
5113,A,5,1,533475.0
14391,A,2,1,1184325.0
2370,A,5,1,327750.0
9751,A,5,1,881325.0
14041,D,2,4,617640.0
4696,E,2,5,182880.0
5710,F,5,6,154200.0
5190,F,4,6,139800.0
7240,A,2,1,648000.0
7127,F,6,6,186540.0
10846,F,5,6,256920.0
6325,C,5,3,416250.0
14765,C,4,3,828250.0
8484,C,2,3,494200.0
13388,B,5,2,923280.0
12859,B,1,2,843540.0
12367,A,1,1,1017525.0
14149,E,2,5,466470.0
7320,B,2,2,523200.0
10395,F,2,6,235900.0
9130,E,4,5,327900.0
2594,D,2,4,159760.0
10504,C,5,3,625200.0
8554,C,2,3,497700.0
2097,A,3,1,277275.0
6407,E,5,5,252210.0
14526,E,5,5,495780.0
9860,C,2,3,563000.0
4875,F,5,6,137500.0
12303,D,3,4,556120.0
4171,B,1,2,322260.0
5676,C,1,3,343800.0
4282,A,1,1,411150.0
9458,F,5,6,229160.0
1658,C,6,3,192900.0
8908,A,4,1,803100.0
14712,E,2,5,483360.0
4440,F,2,6,116800.0
3120,C,6,3,266000.0
13399,B,5,2,923940.0
914,D,5,4,116560.0
2549,E,3,5,124470.0
13327,A,1,1,1089525.0
10772,A,2,1,912900.0
11122,A,3,1,954150.0
11037,B,3,2,758220.0
14356,D,1,4,622240.0
7505,C,1,3,435250.0
4651,B,5,2,399060.0
14157,F,6,6,327140.0
591,A,2,1,149325.0
9972,C,4,3,588600.0
6496,A,1,1,577200.0
13692,E,5,5,470760.0
4380,D,3,4,239200.0
6578,B,1,2,466680.0
4448,C,6,3,332400.0
10529,A,2,1,894675.0
8938,A,4,1,805350.0
808,E,6,5,90240.0
4333,C,4,3,306650.0
4540,A,1,1,430500.0
8994,D,4,4,431760.0
3958,F,1,6,103160.0
1341,C,2,3,137050.0
13073,F,6,6,305460.0
3984,E,3,5,167520.0
3287,D,2,4,187480.0
8302,A,5,1,772650.0
4152,F,5,6,123040.0
10679,F,1,6,237580.0
786,F,6,6,59720.0
12030,C,2,3,671500.0
6598,B,1,2,467880.0
10098,A,3,1,877350.0
9427,B,6,2,697620.0
13028,B,3,2,877680.0
7894,D,4,4,387760.0
7493,E,5,5,284790.0
5935,F,4,6,154700.0
4095,A,3,1,427125.0
8510,B,2,2,594600.0
3310,D,1,4,180400.0
7603,D,6,4,392120.0
11014,F,1,6,244280.0
4022,F,4,6,116440.0
8149,E,6,5,310470.0
14067,C,5,3,803350.0
5833,A,4,1,572475.0
14617,A,6,1,1261275.0
1346,F,3,6,58920.0
9642,B,2,2,662520.0
6541,E,4,5,250230.0
3393,B,2,2,287580.0
9565,D,6,4,470600.0
10111,A,3,1,878325.0
13014,F,6,6,304280.0
10715,B,6,2,774900.0
8571,D,4,4,414840.0
5268,A,5,1,545100.0
1921,F,6,6,82420.0
5731,B,6,2,475860.0
11271,C,3,3,643550.0
8755,B,2,2,609300.0
9769,B,1,2,658140.0
14009,E,1,5,456270.0
3558,E,4,5,160740.0
13617,A,2,1,1126275.0
6973,F,4,6,175460.0
9816,D,4,4,464640.0
6957,C,5,3,447850.0
5370,C,5,3,368500.0
3451,D,6,4,226040.0
8390,F,2,6,195800.0
5076,A,5,1,530700.0
11536,A,2,1,970200.0
4452,C,5,3,322600.0
519,B,1,2,103140.0
8105,C,4,3,495250.0
12600,C,1,3,690000.0
8235,A,1,1,707625.0
1242,B,6,2,206520.0
9680,E,2,5,332400.0
5666,D,3,4,290640.0
14201,B,4,2,960060.0
5879,E,6,5,242370.0
8942,F,4,6,214840.0
5421,C,1,3,331050.0
9050,D,6,4,450000.0
8177,A,2,1,718275.0
10099,E,1,5,338970.0
7616,D,6,4,392640.0
9563,F,1,6,215260.0
11121,A,2,1,939075.0
13927,F,5,6,318540.0
1295,A,3,1,217125.0
12628,B,5,2,877680.0
14283,D,4,4,643320.0
2380,D,6,4,183200.0
1732,B,3,2,199920.0
14524,E,2,5,477720.0
2624,A,5,1,346800.0
6244,C,4,3,402200.0
5332,E,2,5,201960.0
14674,D,3,4,650960.0
7101,B,5,2,546060.0
2907,B,1,2,246420.0
11383,D,6,4,543320.0
3012,E,6,5,156360.0
13210,C,3,3,740500.0
1837,B,5,2,230220.0
5379,D,2,4,271160.0
14861,A,2,1,1219575.0
1267,C,1,3,123350.0
2051,C,4,3,192550.0
8419,D,2,4,392760.0
3550,B,5,2,333000.0
3868,F,6,6,121360.0
14447,F,1,6,312940.0
3353,E,3,5,148590.0
7743,A,6,1,745725.0
6582,B,2,2,478920.0
13729,B,5,2,943740.0
2980,B,5,2,298800.0
12790,F,3,6,287800.0
10024,F,6,6,244480.0
12615,F,6,6,296300.0
8749,D,6,4,437960.0
11870,B,2,2,796200.0
2423,F,2,6,76460.0
11671,B,5,2,820260.0
13174,E,3,5,443220.0
6314,F,1,6,150280.0
11148,E,4,5,388440.0
2241,F,5,6,84820.0
14825,C,5,3,841250.0
9028,C,3,3,531400.0
5386,A,1,1,493950.0
9116,E,5,5,333480.0
3911,D,2,4,212440.0
12391,F,4,6,283820.0
6211,D,3,4,312440.0
11075,A,6,1,995625.0
10013,B,4,2,708780.0
13270,B,4,2,904200.0
4789,A,3,1,479175.0
5766,E,2,5,214980.0
7776,C,2,3,458800.0
5316,F,4,6,142320.0
13219,C,4,3,750950.0
8958,A,6,1,836850.0
14173,A,6,1,1227975.0
5077,D,4,4,275080.0
3615,C,5,3,280750.0
13681,F,3,6,305620.0
12615,A,2,1,1051125.0
10088,E,3,5,350640.0
1250,B,1,2,147000.0
1619,A,2,1,226425.0
1796,C,6,3,199800.0
6210,C,3,3,390500.0
12190,F,5,6,283800.0
9396,E,4,5,335880.0
12828,E,4,5,438840.0
2033,F,4,6,76660.0
6697,E,3,5,248910.0
2228,F,2,6,72560.0
11216,C,3,3,640800.0
7511,D,3,4,364440.0
2073,B,4,2,232380.0
9456,B,2,2,651360.0
2497,A,4,1,322275.0
4731,A,4,1,489825.0
8961,A,1,1,762075.0
577,C,4,3,118850.0
5356,B,5,2,441360.0
653,C,6,3,142650.0
979,F,4,6,55580.0
2689,F,2,6,81780.0
13131,E,4,5,447930.0
4255,A,4,1,454125.0
1703,E,6,5,117090.0
4365,B,2,2,345900.0
10243,E,3,5,355290.0
1847,A,6,1,303525.0
11760,A,1,1,972000.0
7127,C,4,3,446350.0
3966,F,1,6,103320.0
11043,C,6,3,662150.0
14196,C,1,3,769800.0
6773,E,5,5,263190.0
2150,F,2,6,71000.0
12418,E,4,5,426540.0
7916,A,1,1,683700.0
3622,F,4,6,108440.0
3419,B,6,2,337140.0
9256,D,5,4,450240.0
1574,F,6,6,75480.0
1582,B,1,2,166920.0
3219,E,1,5,132570.0
6838,A,5,1,662850.0
8603,E,4,5,312090.0
7684,B,2,2,545040.0
2374,A,2,1,283050.0
6396,D,1,4,303840.0
11135,E,3,5,382050.0
10081,C,5,3,604050.0
6268,D,6,4,338720.0
9626,D,4,4,457040.0
9120,F,4,6,218400.0
7910,E,1,5,273300.0
3038,B,3,2,278280.0
2774,B,3,2,262440.0
2871,E,1,5,122130.0
7614,F,2,6,180280.0
7146,B,3,2,524760.0
8330,B,6,2,631800.0
2443,D,3,4,161720.0
14039,E,1,5,457170.0
10572,F,4,6,247440.0
4948,B,6,2,428880.0
12286,B,3,2,833160.0
13692,A,3,1,1146900.0
3108,D,5,4,204320.0
14281,A,5,1,1221075.0
14274,C,1,3,773700.0
7575,C,1,3,438750.0
6708,A,5,1,653100.0
13481,E,2,5,446430.0
1274,F,1,6,49480.0
892,B,3,2,149520.0
5843,D,3,4,297720.0
6248,B,4,2,482880.0
5822,B,5,2,469320.0
8093,A,5,1,756975.0
4356,E,4,5,184680.0
11888,F,4,6,273760.0
14179,C,5,3,808950.0
11213,E,2,5,378390.0
12003,F,6,6,284060.0
3608,A,6,1,435600.0
11433,F,6,6,272660.0
3301,C,5,3,265050.0
4702,E,1,5,177060.0
8026,E,5,5,300780.0
2399,F,3,6,79980.0
9944,D,1,4,445760.0
525,F,1,6,34500.0
5283,B,6,2,448980.0
14959,B,4,2,1005540.0
10694,E,5,5,380820.0
7750,C,3,3,467500.0
11375,B,4,2,790500.0
14540,E,5,5,496200.0
14028,B,5,2,961680.0
11258,D,1,4,498320.0
640,B,6,2,170400.0
7031,B,3,2,517860.0
12358,A,5,1,1076850.0
4893,E,6,5,212790.0
12115,B,5,2,846900.0
11837,D,5,4,553480.0
7755,D,2,4,366200.0
5373,E,6,5,227190.0
6907,E,5,5,267210.0
6182,E,3,5,233460.0
6518,A,4,1,623850.0
12387,D,6,4,583480.0
14803,E,3,5,492090.0
1887,C,2,3,164350.0
5810,E,5,5,234300.0
8556,F,5,6,211120.0
6263,C,3,3,393150.0
7050,B,2,2,507000.0
9979,B,1,2,670740.0
1184,D,2,4,103360.0
12447,F,4,6,284940.0
4839,D,6,4,281560.0
14762,B,4,2,993720.0
12433,C,4,3,711650.0
9945,F,2,6,226900.0
8967,E,5,5,329010.0
3935,D,5,4,237400.0
10029,D,3,4,465160.0
11898,D,3,4,539920.0
11288,F,4,6,261760.0
3760,C,6,3,298000.0
12019,C,4,3,690950.0
7775,F,3,6,187500.0
9561,A,4,1,852075.0
9135,B,5,2,668100.0
13165,A,5,1,1137375.0
8440,A,5,1,783000.0
3471,A,4,1,395325.0
9440,B,6,2,698400.0
3258,E,5,5,157740.0
11141,E,6,5,400230.0
14917,E,2,5,489510.0
12409,E,4,5,426270.0
3728,C,4,3,276400.0
6912,D,1,4,324480.0
13558,B,2,2,897480.0
13827,B,1,2,901620.0
9287,F,3,6,217740.0
5705,F,6,6,158100.0
3223,B,5,2,313380.0
9106,B,2,2,630360.0
8867,A,3,1,785025.0
6928,C,3,3,426400.0
2794,C,2,3,209700.0
887,C,2,3,114350.0
11841,C,4,3,682050.0
13560,F,6,6,315200.0
4721,B,6,2,415260.0
518,F,6,6,54360.0
11914,E,3,5,405420.0
10185,C,4,3,599250.0
4348,F,6,6,130960.0
2231,E,3,5,114930.0
14423,A,5,1,1231725.0
4666,C,1,3,293300.0
7518,C,3,3,455900.0
1646,D,6,4,153840.0
5479,A,1,1,500925.0
14674,D,5,4,666960.0
7030,C,4,3,441500.0
10660,F,1,6,237200.0
13976,A,3,1,1168200.0
671,F,3,6,45420.0
6637,F,1,6,156740.0
13713,F,5,6,314260.0
9202,D,6,4,456080.0
12497,D,3,4,563880.0
4305,B,1,2,330300.0
8249,A,5,1,768675.0
